Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2017,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,013, (D)
2017,COUNTY,UTAH,49,EASTERN,60,EMERY,015,176
2017,COUNTY,UTAH,49,EASTERN,60,GRAND,019,44
2017,COUNTY,UTAH,49,EASTERN,60,SAN JUAN,037,21
2017,COUNTY,UTAH,49,EASTERN,60,SUMMIT,043,25
2017,COUNTY,UTAH,49,EASTERN,60,UINTAH,047,117
2017,COUNTY,UTAH,49,EASTERN,60,WASATCH,051,49
2017,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,003,176
2017,COUNTY,UTAH,49,NORTHERN,10,CACHE,005,"2,466"
2017,COUNTY,UTAH,49,NORTHERN,10,DAVIS,011,425
2017,COUNTY,UTAH,49,NORTHERN,10,MORGAN,029,22
2017,COUNTY,UTAH,49,NORTHERN,10,RICH,033, (D)
2017,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,035,364
2017,COUNTY,UTAH,49,NORTHERN,10,TOOELE,045,145
2017,COUNTY,UTAH,49,NORTHERN,10,WEBER,057,294
2017,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,001,12
2017,COUNTY,UTAH,49,SOUTHERN,70,GARFIELD,017,73
2017,COUNTY,UTAH,49,SOUTHERN,70,IRON,021,68
2017,COUNTY,UTAH,49,SOUTHERN,70,KANE,025, (D)
2017,COUNTY,UTAH,49,SOUTHERN,70,WASHINGTON,053, (D)
2017,COUNTY,UTAH,49,SOUTHERN,70,WAYNE,055,56
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,ADDISON,001,"5,993"
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,BENNINGTON,003,211
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,CALEDONIA,005,83
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,CHITTENDEN,007,299
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,ESSEX,009, (D)
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,FRANKLIN,011, (D)
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,GRAND ISLE,013,69
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,LAMOILLE,015,252
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,ORANGE,017,101
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,ORLEANS,019,90
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,RUTLAND,021,874
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,WASHINGTON,023,134
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDHAM,025,322
2017,COUNTY,VERMONT,50,ALL COUNTIES,10,WINDSOR,027,146
2017,COUNTY,VIRGINIA,51,CENTRAL,50,ALBEMARLE,003,237
2017,COUNTY,VIRGINIA,51,CENTRAL,50,AMELIA,007,19
2017,COUNTY,VIRGINIA,51,CENTRAL,50,AMHERST,009,166
2017,COUNTY,VIRGINIA,51,CENTRAL,50,APPOMATTOX,011,79
2017,COUNTY,VIRGINIA,51,CENTRAL,50,BEDFORD,019,350
2017,COUNTY,VIRGINIA,51,CENTRAL,50,BUCKINGHAM,029,144
2017,COUNTY,VIRGINIA,51,CENTRAL,50,CAMPBELL,031,121
2017,COUNTY,VIRGINIA,51,CENTRAL,50,CAROLINE,033,202
2017,COUNTY,VIRGINIA,51,CENTRAL,50,CHESTERFIELD,041,382
2017,COUNTY,VIRGINIA,51,CENTRAL,50,CUMBERLAND,049,17
2017,COUNTY,VIRGINIA,51,CENTRAL,50,FLUVANNA,065,56
2017,COUNTY,VIRGINIA,51,CENTRAL,50,GOOCHLAND,075,310
2017,COUNTY,VIRGINIA,51,CENTRAL,50,GREENE,079,66
2017,COUNTY,VIRGINIA,51,CENTRAL,50,HANOVER,085,175
2017,COUNTY,VIRGINIA,51,CENTRAL,50,HENRICO,087,149
2017,COUNTY,VIRGINIA,51,CENTRAL,50,LOUISA,109,101
2017,COUNTY,VIRGINIA,51,CENTRAL,50,NELSON,125,171
2017,COUNTY,VIRGINIA,51,CENTRAL,50,ORANGE,137,77
2017,COUNTY,VIRGINIA,51,CENTRAL,50,POWHATAN,145,90
2017,COUNTY,VIRGINIA,51,CENTRAL,50,PRINCE EDWARD,147,119
2017,COUNTY,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,247
2017,COUNTY,VIRGINIA,51,EASTERN,60,ACCOMACK,001,30
2017,COUNTY,VIRGINIA,51,EASTERN,60,CHARLES CITY,036,10
2017,COUNTY,VIRGINIA,51,EASTERN,60,ESSEX,057,48
2017,COUNTY,VIRGINIA,51,EASTERN,60,GLOUCESTER,073,107
2017,COUNTY,VIRGINIA,51,EASTERN,60,JAMES CITY,095, (D)
2017,COUNTY,VIRGINIA,51,EASTERN,60,KING AND QUEEN,097,3
2017,COUNTY,VIRGINIA,51,EASTERN,60,KING GEORGE,099, (D)
2017,COUNTY,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,175
2017,COUNTY,VIRGINIA,51,EASTERN,60,LANCASTER,103,13
2017,COUNTY,VIRGINIA,51,EASTERN,60,MIDDLESEX,119, (D)
2017,COUNTY,VIRGINIA,51,EASTERN,60,NEW KENT,127,105
2017,COUNTY,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,94
2017,COUNTY,VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133, (D)
2017,COUNTY,VIRGINIA,51,EASTERN,60,RICHMOND,159,3
2017,COUNTY,VIRGINIA,51,EASTERN,60,WESTMORELAND,193,12
2017,COUNTY,VIRGINIA,51,EASTERN,60,YORK,199,73
2017,COUNTY,VIRGINIA,51,NORTHERN,20,ARLINGTON,013,134
2017,COUNTY,VIRGINIA,51,NORTHERN,20,CLARKE,043,164
2017,COUNTY,VIRGINIA,51,NORTHERN,20,CULPEPER,047,229
2017,COUNTY,VIRGINIA,51,NORTHERN,20,FAIRFAX,059,189
2017,COUNTY,VIRGINIA,51,NORTHERN,20,FAUQUIER,061,642
2017,COUNTY,VIRGINIA,51,NORTHERN,20,FREDERICK,069,378
2017,COUNTY,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,523
2017,COUNTY,VIRGINIA,51,NORTHERN,20,MADISON,113,85
2017,COUNTY,VIRGINIA,51,NORTHERN,20,PAGE,139,113
2017,COUNTY,VIRGINIA,51,NORTHERN,20,PRINCE WILLIAM,153,93
2017,COUNTY,VIRGINIA,51,NORTHERN,20,RAPPAHANNOCK,157,515
2017,COUNTY,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,583
2017,COUNTY,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,275
2017,COUNTY,VIRGINIA,51,NORTHERN,20,STAFFORD,179,114
2017,COUNTY,VIRGINIA,51,NORTHERN,20,WARREN,187,24
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,BRUNSWICK,025,20
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,CHESAPEAKE CITY,550,84
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,053,58
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,ISLE OF WIGHT,093,61
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,MECKLENBURG,117,69
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,PRINCE GEORGE,149,179
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SOUTHAMPTON,175,46
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800,114
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,21
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,SUSSEX,183,18
2017,COUNTY,VIRGINIA,51,SOUTHEASTERN,90,VIRGINIA BEACH CITY,810,170
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,037,204
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,FRANKLIN,067,550
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,HALIFAX,083,397
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,HENRY,089,48
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,LUNENBURG,111,31
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,14
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,PATRICK,141,595
2017,COUNTY,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,570
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BLAND,021,111
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,BUCHANAN,027,150
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,CARROLL,035,197
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,DICKENSON,051,11
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,FLOYD,063,276
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GILES,071,103
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,GRAYSON,077,141
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,LEE,105,279
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,MONTGOMERY,121,271
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,PULASKI,155,44
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,RUSSELL,167,203
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SCOTT,169,292
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,SMYTH,173,168
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,TAZEWELL,185,141
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WASHINGTON,191,211
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WISE,195,24
2017,COUNTY,VIRGINIA,51,SOUTHWESTERN,70,WYTHE,197,270
2017,COUNTY,VIRGINIA,51,WESTERN,40,ALLEGHANY,005,37
2017,COUNTY,VIRGINIA,51,WESTERN,40,AUGUSTA,015,762
2017,COUNTY,VIRGINIA,51,WESTERN,40,BATH,017, (D)
2017,COUNTY,VIRGINIA,51,WESTERN,40,BOTETOURT,023,43
2017,COUNTY,VIRGINIA,51,WESTERN,40,CRAIG,045,37
2017,COUNTY,VIRGINIA,51,WESTERN,40,HIGHLAND,091,78
2017,COUNTY,VIRGINIA,51,WESTERN,40,ROANOKE,161,63
2017,COUNTY,VIRGINIA,51,WESTERN,40,ROCKBRIDGE,163,282
2017,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,005,"3,346"
2017,COUNTY,WASHINGTON,53,CENTRAL,20,CHELAN,007,"1,110"
2017,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,037,129
2017,COUNTY,WASHINGTON,53,CENTRAL,20,KLICKITAT,039,218
2017,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,047,834
2017,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,077,"24,833"
2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,001,129
2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,017, (D)
2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,021, (D)
2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,025, (D)
2017,COUNTY,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,043,8
2017,COUNTY,WASHINGTON,53,NORTHEAST,30,FERRY,019,97
2017,COUNTY,WASHINGTON,53,NORTHEAST,30,PEND OREILLE,051,36
2017,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,063,"1,518"
2017,COUNTY,WASHINGTON,53,NORTHEAST,30,STEVENS,065,"1,040"
2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,013,66
2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,GARFIELD,023, (D)
2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,071, (D)
2017,COUNTY,WASHINGTON,53,SOUTHEAST,90,WHITMAN,075,97
2017,COUNTY,WASHINGTON,53,WESTERN,10,CLALLAM,009,153
2017,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,011,"5,976"
2017,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,015,45
2017,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,027,153
2017,COUNTY,WASHINGTON,53,WESTERN,10,ISLAND,029,276
2017,COUNTY,WASHINGTON,53,WESTERN,10,JEFFERSON,031,72
2017,COUNTY,WASHINGTON,53,WESTERN,10,KING,033,906
2017,COUNTY,WASHINGTON,53,WESTERN,10,KITSAP,035,105
2017,COUNTY,WASHINGTON,53,WESTERN,10,LEWIS,041,502
2017,COUNTY,WASHINGTON,53,WESTERN,10,MASON,045,136
2017,COUNTY,WASHINGTON,53,WESTERN,10,PACIFIC,049,100
2017,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,053,878
2017,COUNTY,WASHINGTON,53,WESTERN,10,SAN JUAN,055,79
2017,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,057, (D)
2017,COUNTY,WASHINGTON,53,WESTERN,10,SKAMANIA,059,3
2017,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,061,818
2017,COUNTY,WASHINGTON,53,WESTERN,10,THURSTON,067,291
2017,COUNTY,WASHINGTON,53,WESTERN,10,WAHKIAKUM,069,59
2017,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,073,900
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,BERKELEY,003,"1,573"
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,GRANT,023,32
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,GREENBRIER,025,196
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,HAMPSHIRE,027, (D)
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,HARDY,031,478
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,JEFFERSON,037,129
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,MINERAL,057, (D)
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,MONROE,063,247
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,MORGAN,065,272
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,PENDLETON,071,132
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,POCAHONTAS,075,45
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,RANDOLPH,083,361
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,SUMMERS,089,169
2017,COUNTY,WEST VIRGINIA,54,EASTERN,60,TUCKER,093,30
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BARBOUR,001,70
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,BROOKE,009,17
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,DODDRIDGE,017,102
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HANCOCK,029,18
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,HARRISON,033,354
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,LEWIS,041,62
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARION,049,104
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MARSHALL,051,153
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,MONONGALIA,061,123
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,OHIO,069,40
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PLEASANTS,073, (D)
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,PRESTON,077,193
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,RITCHIE,085,218
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TAYLOR,091,77
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,TYLER,095,52
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,UPSHUR,097,145
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WETZEL,103, (D)
2017,COUNTY,WEST VIRGINIA,54,NORTHWEST,20,WOOD,107,438
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BOONE,005,7
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,BRAXTON,007,341
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CABELL,011,78
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CALHOUN,013,103
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,CLAY,015,217
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,FAYETTE,019,211
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,GILMER,021,108
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,JACKSON,035,498
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,KANAWHA,039,255
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LINCOLN,043,124
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,LOGAN,045, (D)
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MASON,053,148
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MERCER,055,111
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,MINGO,059,104
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,NICHOLAS,067,78
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,PUTNAM,079,96
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,RALEIGH,081,199
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,ROANE,087,299
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WAYNE,099,302
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WEBSTER,101,34
2017,COUNTY,WEST VIRGINIA,54,SOUTHWEST,40,WIRT,105,75
2017,COUNTY,WISCONSIN,55,CENTRAL,50,ADAMS,001,69
2017,COUNTY,WISCONSIN,55,CENTRAL,50,GREEN LAKE,047,112
2017,COUNTY,WISCONSIN,55,CENTRAL,50,JUNEAU,057,54
2017,COUNTY,WISCONSIN,55,CENTRAL,50,MARQUETTE,077,139
2017,COUNTY,WISCONSIN,55,CENTRAL,50,PORTAGE,097, (D)
2017,COUNTY,WISCONSIN,55,CENTRAL,50,WAUPACA,135,237
2017,COUNTY,WISCONSIN,55,CENTRAL,50,WAUSHARA,137,69
2017,COUNTY,WISCONSIN,55,CENTRAL,50,WOOD,141,585
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,BROWN,009, (D)
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,CALUMET,015,256
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,DOOR,029,112
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,FOND DU LAC,039,236
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,KEWAUNEE,061,38
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,MANITOWOC,071,601
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,OUTAGAMIE,087,262
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,SHEBOYGAN,117,66
2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,WINNEBAGO,139, (D)
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,ASHLAND,003,190
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,CLARK,019,527
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,IRON,051,26
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,069, (D)
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,MARATHON,073,232
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,ONEIDA,085,26
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,PRICE,099,31
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,TAYLOR,119,249
2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,VILAS,125,57
2017,COUNTY,WISCONSIN,55,NORTHEAST,30,FLORENCE,037, (D)
2017,COUNTY,WISCONSIN,55,NORTHEAST,30,FOREST,041,14
2017,COUNTY,WISCONSIN,55,NORTHEAST,30,LANGLADE,067,29
2017,COUNTY,WISCONSIN,55,NORTHEAST,30,MARINETTE,075,267
2017,COUNTY,WISCONSIN,55,NORTHEAST,30,OCONTO,083,98
2017,COUNTY,WISCONSIN,55,NORTHEAST,30,SHAWANO,115,83
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,BARRON,005,322
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,BAYFIELD,007,62
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,013,150
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,017,"1,311"
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,031,30
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,095,"1,556"
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,28
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,64
2017,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,39
2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,021,371
2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,025,"1,487"
2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,027,260
2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,045,236
2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,055,142
2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,857
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,059,150
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,MILWAUKEE,079,264
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,089,31
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,RACINE,101,140
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,286
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,395
2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,563
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,023,101
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,043, (D)
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,049,241
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,065,"1,336"
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,RICHLAND,103,488
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,SAUK,111,613
2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,VERNON,123,522
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,BUFFALO,011,71
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,DUNN,033,"1,309"
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,EAU CLAIRE,035,345
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,JACKSON,053,99
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,LA CROSSE,063,68
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,MONROE,081,"1,002"
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,PEPIN,091, (D)
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,PIERCE,093,525
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,ST CROIX,109,409
2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,TREMPEALEAU,121,695
2017,COUNTY,WYOMING,56,NORTHEAST,20,CAMPBELL,005,8
2017,COUNTY,WYOMING,56,NORTHEAST,20,CROOK,011,803
2017,COUNTY,WYOMING,56,NORTHEAST,20,JOHNSON,019, (D)
2017,COUNTY,WYOMING,56,NORTHEAST,20,SHERIDAN,033,949
2017,COUNTY,WYOMING,56,NORTHEAST,20,WESTON,045, (D)
2017,COUNTY,WYOMING,56,NORTHWEST,10,BIG HORN,003,18
2017,COUNTY,WYOMING,56,NORTHWEST,10,FREMONT,013,"1,107"
2017,COUNTY,WYOMING,56,NORTHWEST,10,HOT SPRINGS,017,6
2017,COUNTY,WYOMING,56,NORTHWEST,10,PARK,029,84
2017,COUNTY,WYOMING,56,NORTHWEST,10,WASHAKIE,043,13
2017,COUNTY,WYOMING,56,SOUTH CENTRAL,40,ALBANY,001,4
2017,COUNTY,WYOMING,56,SOUTH CENTRAL,40,CARBON,007,9
2017,COUNTY,WYOMING,56,SOUTH CENTRAL,40,NATRONA,025,255
2017,COUNTY,WYOMING,56,SOUTH CENTRAL,40,SWEETWATER,037, (D)
2017,COUNTY,WYOMING,56,SOUTHEAST,50,GOSHEN,015, (D)
2017,COUNTY,WYOMING,56,SOUTHEAST,50,LARAMIE,021,77
2017,COUNTY,WYOMING,56,SOUTHEAST,50,PLATTE,031,14
2017,COUNTY,WYOMING,56,WEST,30,LINCOLN,023,316
2017,COUNTY,WYOMING,56,WEST,30,SUBLETTE,035,10
2017,COUNTY,WYOMING,56,WEST,30,TETON,039, (D)
2017,COUNTY,WYOMING,56,WEST,30,UINTA,041,233
2012,COUNTY,ALABAMA,01,BLACK BELT,40,AUTAUGA,001,119
2012,COUNTY,ALABAMA,01,BLACK BELT,40,DALLAS,047,65
2012,COUNTY,ALABAMA,01,BLACK BELT,40,ELMORE,051,190
2012,COUNTY,ALABAMA,01,BLACK BELT,40,GREENE,063,14
2012,COUNTY,ALABAMA,01,BLACK BELT,40,HALE,065,10
2012,COUNTY,ALABAMA,01,BLACK BELT,40,LOWNDES,085, (D)
2012,COUNTY,ALABAMA,01,BLACK BELT,40,MACON,087,22
2012,COUNTY,ALABAMA,01,BLACK BELT,40,MARENGO,091, (D)
2012,COUNTY,ALABAMA,01,BLACK BELT,40,MONTGOMERY,101, (D)
2012,COUNTY,ALABAMA,01,BLACK BELT,40,PERRY,105, (D)
2012,COUNTY,ALABAMA,01,BLACK BELT,40,SUMTER,119,46
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,BALDWIN,003,256
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,BUTLER,013,147
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,CHOCTAW,023,63
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,CLARKE,025,45
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,CONECUH,035,10
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,ESCAMBIA,053,77
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,MOBILE,097,721
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,MONROE,099,90
2012,COUNTY,ALABAMA,01,COASTAL PLAINS & GULF COAST,50,WASHINGTON,129, (D)
2012,COUNTY,ALABAMA,01,MOUNTAINS & EASTERN VALLEY,20,BLOUNT,009,470
2012,COUNTY,ALABAMA,01,MOUNTAINS & EASTERN VALLEY,20,CALHOUN,015,207
2012,COUNTY,ALABAMA,01,MOUNTAINS & EASTERN VALLEY,20,CHEROKEE,019,70
2012,COUNTY,ALABAMA,01,MOUNTAINS & EASTERN VALLEY,20,CLEBURNE,029,128
2012,COUNTY,ALABAMA,01,MOUNTAINS & EASTERN VALLEY,20,CULLMAN,043,219
